Message;Average power(Watts);Average frecuenzy(GHz) ;Max power(Watts);Max frecuenzy(GHz) ;Min power(Watts);Min frecuenzy(GHz) ;C2 resident;C2 count;C2 latency;C1 resident;C1 count;C1 latency;C0 resident;C0 count;C0 latency;POLL resident;POLL count;POLL latency;time;
1600000-threshold-90;48.98;1.58;52.24;1.59;46.21;1.57;;;;0.239;7462;2;28.690;;;0.003;3777;0;28.87;
idle;39.03;1.33;40.74;1.47;37.84;1.26;;;;0.263;4717;2;5.328;;;0.000;116;0;20.02;
1600000-threshold-95;52.40;1.57;56.34;1.60;46.31;1.56;;;;0.199;4229;2;39.615;;;0.005;4030;0;19.54;
idle;39.41;1.36;41.53;1.45;37.96;1.28;;;;0.292;5161;2;5.694;;;0.000;121;0;20.00;
1600000-threshold-100;48.73;1.58;51.98;1.59;46.14;1.57;;;;0.201;7812;2;28.564;;;0.004;3807;0;28.65;
idle;39.37;1.33;41.15;1.40;38.05;1.25;;;;0.304;4836;2;5.495;;;0.001;139;0;20.02;
1600000-threshold-105;51.98;1.58;52.78;1.59;49.00;1.57;;;;0.218;4807;2;38.768;;;0.006;4297;0;19.18;
idle;39.24;1.34;40.89;1.49;37.65;1.26;;;;0.263;4841;2;5.410;;;0.001;123;0;20.02;
1600000-threshold-110;51.82;1.58;52.74;1.59;49.80;1.57;;;;0.198;5046;2;38.256;;;0.007;4888;0;19.76;
idle;39.09;1.34;40.56;1.39;36.93;1.25;;;;0.302;5065;2;5.272;;;0.000;119;0;20.02;
1600000-threshold-115;52.98;1.57;56.74;1.59;46.59;1.56;;;;0.179;5300;2;40.708;;;0.005;3648;0;18.89;
idle;39.04;1.34;40.34;1.42;37.55;1.30;;;;0.339;5096;2;5.132;;;0.000;150;0;20.02;
1600000-threshold-120;48.77;1.58;52.08;1.59;46.17;1.58;;;;0.251;8304;2;28.689;;;0.003;3470;0;28.59;
idle;39.07;1.35;40.70;1.46;37.57;1.26;;;;0.360;5136;2;5.473;;;0.001;175;0;20.00;
1600000-threshold-125;51.79;1.58;52.70;1.60;49.29;1.57;;;;0.204;5205;2;38.369;;;0.006;4322;0;19.43;
idle;38.84;1.34;40.38;1.43;37.56;1.25;;;;0.357;4684;2;5.158;;;0.000;107;0;20.02;
1600000-threshold-130;48.93;1.58;52.66;1.60;44.86;1.55;;;;0.226;8315;2;28.290;;;0.004;3964;0;29.28;
idle;38.97;1.35;39.76;1.40;37.45;1.25;;;;0.329;5375;2;5.196;;;0.001;124;0;20.02;
1600000-threshold-135;48.87;1.58;52.44;1.59;46.10;1.52;;;;0.229;8499;2;28.692;;;0.003;3716;0;28.49;
idle;39.11;1.35;43.68;1.47;38.04;1.30;;;;0.277;4838;2;5.613;;;0.001;137;0;20.02;
1600000-threshold-140;52.28;1.58;57.40;1.60;46.36;1.55;;;;0.152;5188;2;38.908;;;0.005;3624;0;19.61;
idle;39.07;1.33;40.62;1.42;37.82;1.26;;;;0.309;4880;2;5.297;;;0.000;109;0;20.02;
1600000-threshold-145;53.02;1.57;58.84;1.60;46.67;1.56;;;;0.234;5237;2;40.018;;;0.005;3481;0;19.07;
idle;39.02;1.34;40.80;1.43;37.99;1.29;;;;0.315;4654;2;5.308;;;0.000;105;0;20.02;
1600000-threshold-150;52.09;1.57;57.54;1.60;44.86;1.55;;;;0.185;4786;2;38.988;;;0.005;3680;0;19.24;
idle;39.22;1.35;43.56;1.48;36.95;1.25;;;;0.333;5131;2;5.660;;;0.001;171;0;20.02;
1600000-threshold-155;52.00;1.58;52.93;1.59;49.38;1.57;;;;0.220;4648;2;37.820;;;0.005;3772;0;18.47;
idle;39.07;1.33;41.69;1.40;37.51;1.25;;;;0.318;5365;2;5.262;;;0.001;161;0;20.02;
1600000-threshold-160;52.15;1.57;57.78;1.60;46.55;1.55;;;;0.173;5184;2;38.364;;;0.005;3478;0;19.42;
idle;39.04;1.32;40.18;1.38;38.25;1.29;;;;0.331;5049;2;5.168;;;0.000;112;0;20.02;
1600000-threshold-165;52.62;1.57;57.97;1.60;45.61;1.56;;;;0.214;4302;2;40.309;;;0.005;3487;0;18.19;
idle;39.16;1.34;41.14;1.41;38.03;1.30;;;;0.275;4952;2;5.598;;;0.000;118;0;20.00;
1600000-threshold-170;53.15;1.57;58.25;1.60;46.85;1.56;;;;0.216;4585;2;40.369;;;0.006;3704;0;17.95;
idle;38.86;1.33;40.50;1.41;37.88;1.27;;;;0.238;4164;2;5.082;;;0.000;120;0;20.00;
1600000-threshold-175;51.69;1.57;53.36;1.60;45.16;1.54;;;;0.149;4405;2;37.994;;;0.005;4025;0;18.05;
idle;38.99;1.34;41.32;1.39;37.49;1.25;;;;0.293;4935;2;5.214;;;0.000;93;0;20.02;
1600000-threshold-180;52.44;1.57;58.37;1.59;45.36;1.55;;;;0.184;4677;2;39.023;;;0.004;3052;0;18.26;
idle;38.98;1.34;39.72;1.39;37.91;1.29;;;;0.326;4691;2;5.129;;;0.000;106;0;20.02;
1600000-threshold-185;52.31;1.57;57.77;1.59;46.55;1.56;;;;0.190;4541;2;38.847;;;0.005;3836;0;18.31;
idle;39.27;1.35;42.14;1.44;37.70;1.25;;;;0.260;5196;2;5.459;;;0.001;152;0;20.02;
1600000-threshold-190;52.96;1.58;54.08;1.60;49.26;1.57;;;;0.218;4636;2;38.180;;;0.004;3439;0;18.31;
idle;39.23;1.34;40.05;1.39;38.20;1.29;;;;0.247;4678;2;5.285;;;0.000;112;0;20.02;
1600000-threshold-195;52.70;1.57;58.44;1.59;46.55;1.55;;;;0.176;4601;2;39.006;;;0.005;3470;0;17.71;
idle;39.14;1.34;40.60;1.41;37.59;1.27;;;;0.266;4641;2;5.355;;;0.001;133;0;20.02;
1600000-threshold-200;49.20;1.58;53.11;1.60;44.89;1.54;;;;0.232;7105;2;28.616;;;0.004;3922;0;26.29;
idle;39.15;1.33;41.39;1.38;37.32;1.24;;;;0.290;4765;2;5.273;;;0.001;151;0;20.02;
1600000-threshold-205;52.38;1.57;53.48;1.59;48.82;1.57;;;;0.165;5131;2;38.761;;;0.007;3926;0;16.04;
idle;39.09;1.35;40.33;1.42;37.91;1.28;;;;0.299;5672;2;5.312;;;0.001;126;0;20.02;
1600000-threshold-210;53.03;1.57;58.02;1.60;46.56;1.55;;;;0.148;3908;2;40.339;;;0.005;3764;0;16.56;
idle;38.99;1.34;40.18;1.43;38.01;1.27;;;;0.279;4852;2;5.244;;;0.001;129;0;20.02;
1600000-threshold-215;48.50;1.58;52.67;1.60;46.16;1.57;;;;0.192;6594;2;27.712;;;0.004;4185;0;26.50;
idle;39.12;1.33;40.42;1.40;37.99;1.26;;;;0.290;5023;2;5.315;;;0.000;121;0;20.02;
1600000-threshold-220;52.28;1.57;53.13;1.59;49.30;1.57;;;;0.180;4563;2;38.628;;;0.006;4129;0;16.25;
idle;38.81;1.34;40.53;1.40;36.99;1.24;;;;0.275;4959;2;5.169;;;0.000;106;0;20.02;
1600000-threshold-225;52.83;1.57;54.26;1.60;49.37;1.56;;;;0.223;4427;2;38.434;;;0.004;2915;0;17.21;
idle;39.02;1.35;40.38;1.44;37.89;1.26;;;;0.286;5182;2;5.521;;;0.001;155;0;20.02;
1600000-threshold-230;47.15;1.59;50.03;1.60;45.52;1.56;;;;0.250;9807;2;22.799;;;0.003;3768;0;35.26;
idle;38.85;1.33;40.73;1.42;37.17;1.26;;;;0.274;4385;2;5.207;;;0.001;154;0;20.02;
1600000-threshold-235;53.04;1.57;58.39;1.60;46.79;1.56;;;;0.192;4468;2;39.714;;;0.006;3833;0;16.79;
idle;38.75;1.33;40.22;1.39;36.83;1.21;;;;0.423;5177;2;5.051;;;0.001;140;0;20.02;
1600000-threshold-240;52.05;1.57;53.18;1.60;48.69;1.57;;;;0.234;4345;2;37.747;;;0.007;4429;0;16.54;
idle;38.92;1.34;40.49;1.41;36.86;1.24;;;;0.291;4898;2;5.334;;;0.000;134;0;20.02;
1600000-threshold-245;52.36;1.57;58.21;1.59;45.84;1.56;;;;0.188;4094;2;39.004;;;0.005;3447;0;17.07;
idle;39.13;1.33;41.15;1.41;37.36;1.24;;;;0.337;5006;2;5.415;;;0.001;145;0;20.02;
1600000-threshold-250;52.76;1.57;58.21;1.60;46.56;1.55;;;;0.264;5504;2;39.358;;;0.006;3629;0;16.92;
idle;38.81;1.33;39.86;1.38;37.36;1.27;;;;0.255;4668;2;5.182;;;0.001;150;0;20.02;
1600000-threshold-255;49.10;1.58;52.97;1.60;45.93;1.55;;;;0.210;6634;2;28.674;;;0.004;3741;0;24.15;
idle;38.95;1.34;40.09;1.40;37.50;1.28;;;;0.303;5016;2;5.289;;;0.000;113;0;20.02;
1600000-threshold-0;52.10;1.57;55.19;1.60;46.33;1.56;;;;0.183;3939;2;38.552;;;0.004;3494;0;19.67;
idle;39.24;1.34;40.54;1.44;37.30;1.24;;;;0.303;5412;2;5.437;;;0.001;187;0;20.02;
1600000-threshold-5;51.93;1.58;52.61;1.60;49.87;1.57;;;;0.152;4555;2;38.449;;;0.005;4115;0;19.01;
idle;39.22;1.33;40.82;1.39;37.81;1.23;;;;0.235;4638;2;5.389;;;0.000;115;0;20.02;
1600000-threshold-10;49.00;1.58;52.12;1.59;46.34;1.57;;;;0.192;7158;2;28.686;;;0.003;3752;0;28.98;
idle;39.42;1.35;43.30;1.47;37.98;1.28;;;;0.333;5777;2;5.700;;;0.001;178;0;20.02;
1600000-threshold-15;48.32;1.58;52.12;1.60;44.62;1.51;;;;0.214;7153;2;28.062;;;0.003;3866;0;29.09;
idle;39.20;1.33;41.23;1.42;37.10;1.23;;;;0.291;5006;2;5.298;;;0.000;102;0;20.00;
1600000-threshold-20;48.84;1.58;52.90;1.60;44.60;1.47;;;;0.225;7544;2;28.479;;;0.003;3712;0;29.11;
idle;39.18;1.35;40.86;1.45;38.15;1.28;;;;0.300;4519;2;5.419;;;0.001;170;0;20.00;
1600000-threshold-25;52.94;1.57;58.17;1.59;45.19;1.54;;;;0.213;4573;2;39.234;;;0.004;3646;0;20.09;
idle;39.07;1.34;40.67;1.44;37.97;1.27;;;;0.375;5024;2;5.212;;;0.001;293;0;20.02;
1600000-threshold-30;48.93;1.58;52.41;1.60;44.96;1.54;;;;0.339;8186;2;28.707;;;0.003;3461;0;29.39;
idle;39.35;1.37;40.58;1.41;38.14;1.31;;;;0.347;5137;2;5.485;;;0.000;123;0;20.00;
1600000-threshold-35;49.29;1.58;52.56;1.60;46.50;1.57;;;;0.263;7842;2;29.050;;;0.004;3884;0;27.98;
idle;39.41;1.35;40.81;1.46;38.05;1.28;;;;0.356;5460;2;5.586;;;0.000;145;0;20.02;
1600000-threshold-40;51.84;1.58;52.74;1.59;49.72;1.57;;;;0.183;4826;2;38.945;;;0.005;4079;0;18.98;
idle;38.98;1.34;40.54;1.39;37.21;1.27;;;;0.273;4344;2;5.051;;;0.001;129;0;20.02;
1600000-threshold-45;53.15;1.57;56.88;1.60;46.82;1.56;;;;0.161;5175;2;40.984;;;0.005;3346;0;18.61;
idle;38.86;1.34;40.21;1.44;37.97;1.29;;;;0.244;4511;2;5.160;;;0.001;126;0;20.01;
1600000-threshold-50;52.66;1.57;56.31;1.60;46.24;1.56;;;;0.171;3976;2;40.329;;;0.005;3351;0;18.99;
idle;39.13;1.33;40.90;1.41;37.73;1.28;;;;0.310;5388;2;5.444;;;0.001;144;0;20.02;
1600000-threshold-55;51.95;1.57;56.17;1.60;45.24;1.56;;;;0.173;4960;2;38.864;;;0.005;3503;0;20.68;
idle;38.93;1.34;40.39;1.40;37.98;1.27;;;;0.279;5269;2;5.197;;;0.001;128;0;20.02;
1600000-threshold-60;48.87;1.58;52.99;1.60;46.02;1.57;;;;0.239;8243;2;28.638;;;0.003;3616;0;29.32;
idle;39.01;1.33;40.94;1.42;36.93;1.25;;;;0.253;4718;2;5.472;;;0.001;474;0;20.01;
1600000-threshold-65;51.89;1.57;53.11;1.59;45.36;1.54;;;;0.248;5562;2;38.462;;;0.006;4157;0;19.06;
idle;39.40;1.35;43.49;1.48;37.92;1.26;;;;0.327;5234;2;5.809;;;0.001;143;0;20.02;
1600000-threshold-70;49.05;1.58;52.52;1.60;46.42;1.57;;;;0.218;7760;2;27.908;;;0.003;3763;0;29.78;
idle;39.96;1.37;45.54;1.52;37.56;1.26;;;;0.376;5973;2;6.276;;;0.001;165;0;20.02;
1600000-threshold-75;48.35;1.58;51.79;1.60;45.93;1.57;;;;0.228;8331;2;27.937;;;0.004;4291;0;29.48;
idle;38.98;1.34;40.38;1.46;37.36;1.28;;;;0.284;5672;2;5.298;;;0.001;322;0;20.02;
1600000-threshold-80;48.49;1.59;51.72;1.60;46.14;1.58;;;;0.195;7327;2;27.775;;;0.003;3703;0;30.45;
idle;39.00;1.34;40.35;1.40;37.48;1.27;;;;0.277;4504;2;5.156;;;0.000;105;0;20.02;
1600000-threshold-85;52.63;1.58;54.16;1.60;49.81;1.57;;;;0.175;5076;2;38.519;;;0.006;4597;0;19.24;
idle;38.99;1.34;40.08;1.40;38.24;1.30;;;;0.269;4657;2;5.208;;;0.000;112;0;20.02;
1600000-threshold-90;46.79;1.59;47.44;1.60;46.10;1.55;;;;0.244;10877;2;22.641;;;0.003;3992;0;38.89;
idle;39.28;1.34;41.06;1.41;37.94;1.26;;;;0.332;4510;2;5.579;;;0.001;131;0;20.01;
1600000-threshold-95;48.82;1.58;52.40;1.60;46.19;1.57;;;;0.199;8232;2;28.628;;;0.004;3737;0;28.32;
idle;39.37;1.33;41.94;1.41;37.72;1.23;;;;0.267;4824;2;5.551;;;0.001;155;0;20.00;
1600000-threshold-100;52.45;1.58;56.58;1.60;46.33;1.56;;;;0.179;4608;2;39.887;;;0.004;3242;0;19.39;
idle;39.21;1.35;40.96;1.47;37.89;1.26;;;;0.322;5546;2;5.468;;;0.001;292;0;20.02;
1600000-threshold-105;49.32;1.58;52.70;1.60;46.71;1.57;;;;0.219;7695;2;28.974;;;0.003;3477;0;28.59;
idle;39.21;1.34;41.57;1.42;37.55;1.25;;;;0.306;5113;2;5.416;;;0.000;116;0;20.02;
1600000-threshold-110;52.05;1.58;53.15;1.59;47.67;1.56;;;;0.178;5220;2;38.526;;;0.005;3929;0;19.25;
idle;39.09;1.34;41.76;1.40;38.13;1.27;;;;0.275;4357;2;5.218;;;0.000;116;0;20.02;
1600000-threshold-115;46.95;1.59;47.90;1.60;46.18;1.58;;;;0.241;11256;2;22.701;;;0.002;3702;0;39.01;
idle;39.13;1.34;42.17;1.42;37.36;1.25;;;;0.228;4593;2;5.711;;;0.000;253;0;20.02;
1600000-threshold-120;52.09;1.57;56.91;1.59;46.14;1.56;;;;0.194;4551;2;39.108;;;0.005;3554;0;20.10;
idle;38.73;1.34;40.98;1.43;37.24;1.27;;;;0.277;4154;2;5.066;;;0.001;428;0;20.02;
1600000-threshold-125;48.54;1.58;51.84;1.60;46.17;1.57;;;;0.175;7147;2;27.921;;;0.004;4222;0;29.09;
idle;39.03;1.34;39.92;1.39;38.10;1.29;;;;0.305;4854;2;5.283;;;0.000;111;0;20.02;
1600000-threshold-130;48.86;1.58;51.88;1.60;46.02;1.57;;;;0.194;7032;2;28.823;;;0.004;5029;0;28.75;
idle;38.67;1.34;39.83;1.47;37.13;1.29;;;;0.301;4883;2;5.217;;;0.000;136;0;20.01;
1600000-threshold-135;53.32;1.58;59.89;1.60;47.00;1.56;;;;0.220;6639;2;40.957;;;0.004;3457;0;19.73;
idle;38.73;1.34;40.10;1.43;37.48;1.27;;;;0.321;5637;2;5.254;;;0.000;118;0;20.02;
1600000-threshold-140;51.92;1.58;52.72;1.60;50.35;1.57;;;;0.187;4865;2;38.444;;;0.005;3982;0;18.64;
idle;38.74;1.34;39.70;1.45;37.55;1.22;;;;0.353;4984;2;5.214;;;0.001;124;0;20.02;
1600000-threshold-145;52.68;1.58;54.57;1.60;49.71;1.57;;;;0.211;4630;2;38.672;;;0.005;3840;0;18.97;
idle;39.03;1.34;40.74;1.40;37.53;1.27;;;;0.293;5427;2;5.357;;;0.001;128;0;20.01;
1600000-threshold-150;53.03;1.57;58.15;1.59;46.88;1.56;;;;0.182;4346;2;39.649;;;0.005;3420;0;18.84;
idle;38.89;1.34;39.89;1.38;37.63;1.26;;;;0.290;4231;2;5.169;;;0.000;106;0;20.02;
1600000-threshold-155;52.49;1.58;53.50;1.60;47.89;1.57;;;;0.215;5025;2;38.003;;;0.004;3438;0;19.44;
idle;38.88;1.34;40.51;1.45;37.54;1.24;;;;0.390;5021;2;5.069;;;0.001;128;0;20.02;
1600000-threshold-160;53.00;1.57;58.17;1.59;46.48;1.56;;;;0.298;5545;2;40.860;;;0.005;3668;0;17.67;
idle;39.51;1.35;43.78;1.42;37.99;1.28;;;;0.324;5319;2;5.642;;;0.001;148;0;20.02;
1600000-threshold-165;51.89;1.57;57.42;1.60;44.85;1.55;;;;0.154;4807;2;38.620;;;0.005;3445;0;19.17;
idle;38.92;1.34;40.98;1.40;37.40;1.24;;;;0.275;4874;2;5.232;;;0.001;188;0;20.02;
1600000-threshold-170;48.90;1.58;52.94;1.59;44.98;1.56;;;;0.238;7959;2;28.638;;;0.004;3886;0;27.21;
idle;39.14;1.33;40.73;1.46;38.00;1.24;;;;0.316;5272;2;5.375;;;0.001;515;0;20.02;
1600000-threshold-175;47.02;1.59;49.15;1.60;45.12;1.56;;;;0.255;10936;2;22.948;;;0.002;3356;0;37.43;
idle;38.99;1.34;40.45;1.40;38.06;1.25;;;;0.269;4914;2;5.216;;;0.000;108;0;20.02;
1600000-threshold-180;52.64;1.57;57.78;1.60;45.92;1.54;;;;0.196;4540;2;40.633;;;0.006;3650;0;17.06;
idle;39.49;1.33;41.67;1.40;37.51;1.23;;;;0.291;4790;2;5.522;;;0.000;121;0;20.02;
1600000-threshold-185;49.27;1.58;52.93;1.60;46.69;1.56;;;;0.209;6812;2;28.481;;;0.004;3770;0;27.42;
idle;39.38;1.35;41.87;1.45;38.04;1.27;;;;0.273;4973;2;5.651;;;0.000;114;0;20.02;
1600000-threshold-190;52.89;1.57;58.00;1.60;46.52;1.56;;;;0.210;4437;2;39.700;;;0.005;3998;0;17.54;
idle;39.35;1.35;40.30;1.42;38.75;1.28;;;;0.399;5361;2;5.379;;;0.000;129;0;20.02;
1600000-threshold-195;47.31;1.59;48.13;1.60;46.58;1.57;;;;0.310;9921;2;22.711;;;0.003;3688;0;35.50;
idle;40.52;1.38;45.94;1.51;37.92;1.27;;;;0.365;5381;2;6.853;;;0.001;189;0;20.01;
1600000-threshold-200;52.67;1.57;53.68;1.60;50.05;1.56;;;;0.231;4930;2;38.686;;;0.007;4564;0;16.53;
idle;39.38;1.34;42.25;1.41;37.57;1.29;;;;0.315;4876;2;5.515;;;0.001;117;0;20.02;
1600000-threshold-205;53.58;1.57;59.79;1.60;46.69;1.55;;;;0.194;4044;2;40.236;;;0.006;3634;0;16.81;
idle;39.13;1.33;40.63;1.40;37.25;1.25;;;;0.266;5069;2;5.301;;;0.001;134;0;20.02;
1600000-threshold-210;49.06;1.58;53.68;1.60;46.20;1.56;;;;0.197;6525;2;28.055;;;0.004;3594;0;26.21;
idle;38.98;1.34;41.59;1.46;37.79;1.27;;;;0.303;4832;2;5.235;;;0.000;112;0;20.02;
1600000-threshold-215;52.21;1.57;53.23;1.60;49.57;1.57;;;;0.140;4846;2;38.956;;;0.007;4057;0;16.66;
idle;39.14;1.34;43.02;1.46;37.59;1.28;;;;0.247;4282;2;5.476;;;0.000;119;0;20.02;
1600000-threshold-220;53.42;1.57;59.12;1.60;46.98;1.55;;;;0.178;4373;2;39.844;;;0.006;3523;0;17.00;
idle;38.83;1.34;41.53;1.46;36.67;1.24;;;;0.288;5091;2;5.203;;;0.001;156;0;20.02;
1600000-threshold-225;52.54;1.57;58.43;1.60;46.67;1.56;;;;0.228;5332;2;38.779;;;0.006;3869;0;17.29;
idle;39.07;1.33;40.54;1.41;37.71;1.24;;;;0.255;4508;2;5.274;;;0.001;129;0;20.01;
1600000-threshold-230;49.29;1.58;54.08;1.60;46.17;1.56;;;;0.208;6975;2;28.013;;;0.004;3667;0;26.30;
idle;39.20;1.34;43.30;1.46;37.54;1.26;;;;0.221;5171;2;5.485;;;0.001;605;0;20.01;
1600000-threshold-235;48.92;1.58;52.54;1.59;46.26;1.57;;;;0.260;8000;2;28.590;;;0.004;3556;0;25.01;
idle;40.15;1.38;44.53;1.53;37.44;1.26;;;;0.280;4575;2;6.543;;;0.000;117;0;20.02;
1600000-threshold-240;53.75;1.57;58.83;1.60;47.37;1.55;;;;0.190;4263;2;40.914;;;0.005;3332;0;15.93;
idle;39.08;1.34;40.66;1.41;37.90;1.27;;;;0.313;5456;2;5.225;;;0.001;236;0;20.01;
1600000-threshold-245;49.85;1.58;55.19;1.60;46.75;1.57;;;;0.250;7189;2;30.050;;;0.004;4253;0;23.75;
idle;38.91;1.34;40.79;1.41;37.15;1.21;;;;0.302;4884;2;5.137;;;0.001;132;0;20.01;
1600000-threshold-250;48.89;1.58;53.14;1.59;46.40;1.56;;;;0.183;6463;2;28.305;;;0.004;3646;0;25.11;
idle;38.95;1.34;40.26;1.44;37.80;1.27;;;;0.306;4481;2;5.258;;;0.001;143;0;20.02;
1600000-threshold-255;52.69;1.57;53.38;1.59;49.76;1.56;;;;0.209;4467;2;38.896;;;0.007;4200;0;15.68;
idle;39.42;1.35;41.28;1.49;38.07;1.30;;;;0.283;4981;2;5.712;;;0.001;123;0;20.01;
1600000-threshold-0;52.57;1.57;55.38;1.60;46.83;1.56;;;;0.196;4488;2;40.403;;;0.005;3792;0;18.55;
idle;39.02;1.33;40.40;1.40;37.83;1.24;;;;0.284;5050;2;5.127;;;0.001;124;0;20.02;
1600000-threshold-5;52.52;1.57;56.92;1.59;46.55;1.56;;;;0.190;4983;2;39.977;;;0.005;3421;0;19.40;
idle;39.10;1.33;40.22;1.43;37.97;1.20;;;;0.348;4763;2;5.124;;;0.000;118;0;20.02;
1600000-threshold-10;51.66;1.58;56.33;1.60;45.48;1.56;;;;0.182;4659;2;38.632;;;0.005;3614;0;20.14;
idle;39.29;1.35;41.33;1.47;37.62;1.28;;;;0.338;5470;2;5.511;;;0.001;135;0;20.02;
1600000-threshold-15;52.07;1.58;52.96;1.59;49.83;1.57;;;;0.199;4832;2;38.346;;;0.006;4548;0;19.61;
idle;39.12;1.34;40.28;1.45;37.83;1.26;;;;0.291;5247;2;5.334;;;0.001;216;0;20.02;
1600000-threshold-20;52.59;1.58;53.44;1.60;50.03;1.57;;;;0.190;5448;2;38.805;;;0.005;3430;0;19.46;
idle;39.14;1.36;41.41;1.46;37.52;1.27;;;;0.314;5137;2;5.569;;;0.000;126;0;20.01;
1600000-threshold-25;52.83;1.57;58.30;1.60;45.98;1.56;;;;0.203;4824;2;39.163;;;0.005;3760;0;20.03;
idle;40.51;1.38;45.26;1.55;37.99;1.29;;;;0.283;4531;2;7.147;;;0.001;206;0;20.02;
1600000-threshold-30;52.99;1.58;55.08;1.60;50.83;1.56;;;;0.170;4576;2;39.829;;;0.006;4750;0;18.95;
idle;39.00;1.32;40.47;1.42;37.93;1.26;;;;0.271;4550;2;5.236;;;0.001;140;0;20.02;
1600000-threshold-35;48.65;1.58;51.99;1.59;46.07;1.57;;;;0.188;7132;2;28.123;;;0.004;3783;0;29.39;
idle;38.99;1.34;40.04;1.40;37.79;1.30;;;;0.273;4732;2;5.314;;;0.000;111;0;20.02;
1600000-threshold-40;52.76;1.58;53.82;1.60;49.84;1.57;;;;0.175;4701;2;38.793;;;0.006;4646;0;19.24;
idle;39.10;1.35;41.64;1.44;36.93;1.28;;;;0.327;4485;2;5.504;;;0.000;99;0;20.02;
1600000-threshold-45;52.99;1.58;57.36;1.60;46.64;1.56;;;;0.165;4424;2;40.043;;;0.005;3774;0;19.79;
idle;38.90;1.33;40.17;1.39;36.75;1.24;;;;0.281;4773;2;5.221;;;0.001;149;0;20.02;
1600000-threshold-50;49.06;1.58;52.30;1.60;46.06;1.57;;;;0.194;6543;2;28.698;;;0.004;3953;0;28.01;
idle;39.20;1.35;40.94;1.49;37.78;1.25;;;;0.295;5437;2;5.589;;;0.001;342;0;20.02;
1600000-threshold-55;52.53;1.57;56.70;1.60;46.33;1.56;;;;0.173;4556;2;39.768;;;0.005;3886;0;19.58;
idle;39.23;1.34;41.94;1.47;37.44;1.23;;;;0.274;4502;2;5.488;;;0.000;117;0;20.01;
1600000-threshold-60;53.29;1.58;57.66;1.60;46.83;1.56;;;;0.238;4749;2;40.247;;;0.005;3743;0;19.53;
idle;39.23;1.33;41.14;1.43;37.69;1.26;;;;0.372;5509;2;5.238;;;0.000;118;0;20.02;
1600000-threshold-65;52.42;1.58;53.38;1.60;48.83;1.57;;;;0.290;5643;2;37.970;;;0.004;3359;0;21.53;
idle;39.11;1.35;40.86;1.42;37.55;1.26;;;;0.435;5355;2;5.192;;;0.001;148;0;20.02;
1600000-threshold-70;51.85;1.58;52.94;1.60;48.64;1.57;;;;0.250;4893;2;37.997;;;0.006;4610;0;19.36;
idle;39.25;1.34;42.22;1.46;37.87;1.25;;;;0.309;5279;2;5.452;;;0.000;114;0;20.02;
1600000-threshold-75;52.31;1.57;57.64;1.60;45.07;1.54;;;;0.187;4984;2;39.196;;;0.005;3748;0;20.26;
idle;39.16;1.33;40.63;1.40;37.89;1.25;;;;0.276;4742;2;5.238;;;0.000;109;0;20.02;
1600000-threshold-80;53.32;1.57;58.39;1.60;46.05;1.56;;;;0.178;4109;2;39.644;;;0.004;3548;0;19.83;
idle;39.23;1.34;41.16;1.41;38.10;1.26;;;;0.279;5020;2;5.399;;;0.000;112;0;20.02;
1600000-threshold-85;52.64;1.58;53.67;1.60;49.88;1.58;;;;0.217;5528;2;38.337;;;0.006;4600;0;19.74;
idle;39.45;1.34;42.83;1.47;37.43;1.27;;;;0.327;5179;2;5.489;;;0.001;127;0;20.00;
1600000-threshold-90;49.04;1.58;52.94;1.60;45.44;1.55;;;;0.233;7885;2;28.840;;;0.003;3506;0;29.11;
idle;39.20;1.33;40.13;1.41;37.69;1.24;;;;0.305;5474;2;5.360;;;0.000;94;0;20.02;
1600000-threshold-95;52.96;1.57;56.66;1.60;46.62;1.56;;;;0.174;4503;2;41.055;;;0.005;3803;0;18.65;
idle;39.06;1.33;40.32;1.40;37.90;1.27;;;;0.325;4959;2;5.241;;;0.001;123;0;20.01;
1600000-threshold-100;48.58;1.58;52.27;1.60;46.01;1.57;;;;0.230;7146;2;28.534;;;0.004;4576;0;28.55;
idle;39.23;1.34;43.11;1.42;37.98;1.28;;;;0.288;5101;2;5.459;;;0.000;116;0;20.02;
1600000-threshold-105;52.64;1.57;57.52;1.60;46.02;1.56;;;;0.146;3892;2;39.682;;;0.005;3551;0;19.49;
idle;39.23;1.34;40.34;1.40;37.66;1.28;;;;0.337;4933;2;5.563;;;0.000;109;0;20.01;
1600000-threshold-110;52.20;1.58;56.35;1.60;46.32;1.57;;;;0.223;4846;2;39.120;;;0.005;3407;0;19.80;
idle;39.00;1.33;40.38;1.37;38.06;1.30;;;;0.310;4653;2;5.259;;;0.000;119;0;20.01;
1600000-threshold-115;53.17;1.57;58.85;1.60;45.51;1.56;;;;0.171;5085;2;41.015;;;0.005;3841;0;19.64;
idle;39.75;1.34;42.49;1.42;38.68;1.29;;;;0.268;5032;2;5.767;;;0.001;135;0;20.02;
1600000-threshold-120;51.87;1.58;52.83;1.60;46.85;1.57;;;;0.250;5143;2;38.279;;;0.006;4678;0;19.04;
idle;39.29;1.34;40.51;1.42;38.11;1.23;;;;0.314;5022;2;5.407;;;0.000;127;0;20.02;
1600000-threshold-125;47.49;1.59;52.16;1.60;45.22;1.56;;;;0.286;11573;2;23.770;;;0.003;4009;0;38.59;
